id_synthese;date_debut;date_fin;heure_debut;heure_fin;cd_nom;cd_ref;nom_valide;nom_vernaculaire;nom_cite;regne;group1_inpn;group2_inpn;group3_inpn;classe;ordre;famille;rang_taxo;nombre_min;nombre_max;alti_min;alti_max;prof_min;prof_max;observateurs;determinateur;communes;geometrie_wkt_4326;x_centroid_4326;y_centroid_4326;nom_lieu;comment_releve;comment_occurrence;validateur;niveau_validation;date_validation;comment_validation;preuve_numerique_url;preuve_non_numerique;jdd_nom;jdd_uuid;jdd_id;ca_nom;ca_uuid;ca_id;cd_habref;cd_habitat;nom_habitat;precision_geographique;nature_objet_geo;type_regroupement;methode_regroupement;technique_observation;biologique_statut;etat_biologique;biogeographique_statut;naturalite;preuve_existante;niveau_precision_diffusion;stade_vie;sexe;objet_denombrement;type_denombrement;niveau_sensibilite;statut_observation;floutage_dee;statut_source;type_info_geo;methode_determination;comportement;reference_biblio;id_origine;uuid_perm_sinp;uuid_perm_grp_sinp;date_creation;date_modification;champs_additionnels
326425;16/08/2023;16/08/2023;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;4;;0;0;;;Rondeau/Cornet;;Agde;POINT(3.523936 43.3257434);3.523936;43.3257434;GB2;;;;En attente de validation;;ComptageOiseauxEaux;;;ComptageOiseauxEaux;4d11a3f1-648f-4a2b-a98d-0c5d982e5fba;51;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;Ne sait pas;NSP;;Vu;Non renseigné;Non renseigné;Non renseigné;Inconnu;Inconnu;;Inconnu;Non renseigné;Ne Sait Pas;Ne sait pas;Non sensible - Diffusion précise;Présent;Non;Ne Sait Pas;Géoréférencement;Examen visuel à distance;Inconnu;;;dca3faf1-1d5f-4a12-bbcb-e5fea01e67e9;;25/10/2024 08:54;21/01/2025 17:31;{'RELV_NOM': 'ComptageOiseauxEaux'}
326426;16/08/2023;16/08/2023;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;2;;1;1;;;Rondeau/Cornet;;Agde;POINT(3.5157934 43.3249836);3.5157934;43.3249836;GB4;;;;En attente de validation;;ComptageOiseauxEaux;;;ComptageOiseauxEaux;4d11a3f1-648f-4a2b-a98d-0c5d982e5fba;51;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;Ne sait pas;NSP;;Vu;Non renseigné;Non renseigné;Non renseigné;Inconnu;Inconnu;;Inconnu;Non renseigné;Ne Sait Pas;Ne sait pas;Non sensible - Diffusion précise;Présent;Non;Ne Sait Pas;Géoréférencement;Examen visuel à distance;Inconnu;;;4dede4aa-ad25-47e6-86fe-097756e1dfc2;;25/10/2024 08:54;21/01/2025 17:31;{'RELV_NOM': 'ComptageOiseauxEaux'}
326427;16/08/2023;16/08/2023;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;1;;0;0;;;Rondeau/Cornet;;Agde;POINT(3.520011 43.3206593);3.520011;43.3206593;GB3;;;;En attente de validation;;ComptageOiseauxEaux;;;ComptageOiseauxEaux;4d11a3f1-648f-4a2b-a98d-0c5d982e5fba;51;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;Ne sait pas;NSP;;Vu;Non renseigné;Non renseigné;Non renseigné;Inconnu;Inconnu;;Inconnu;Non renseigné;Ne Sait Pas;Ne sait pas;Non sensible - Diffusion précise;Présent;Non;Ne Sait Pas;Géoréférencement;Examen visuel à distance;Inconnu;;;6d29af3b-bd9c-4213-8412-f35359145a50;;25/10/2024 08:54;21/01/2025 17:31;{'RELV_NOM': 'ComptageOiseauxEaux'}
326428;16/08/2023;16/08/2023;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;5;;0;0;;;Rondeau/Cornet;;Agde;POINT(3.5139239 43.3182299);3.5139239;43.3182299;GB5;;;;En attente de validation;;ComptageOiseauxEaux;;;ComptageOiseauxEaux;4d11a3f1-648f-4a2b-a98d-0c5d982e5fba;51;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;Ne sait pas;NSP;;Vu;Non renseigné;Non renseigné;Non renseigné;Inconnu;Inconnu;;Inconnu;Non renseigné;Ne Sait Pas;Ne sait pas;Non sensible - Diffusion précise;Présent;Non;Ne Sait Pas;Géoréférencement;Examen visuel à distance;Inconnu;;;01d45687-9e46-458c-9f01-107b721bf457;;25/10/2024 08:54;21/01/2025 17:31;{'RELV_NOM': 'ComptageOiseauxEaux'}
326429;16/08/2023;16/08/2023;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;1;;1;1;;;Rondeau/Cornet;;Agde;POINT(3.5108688 43.3217507);3.5108688;43.3217507;RoselièreGB5;;;;En attente de validation;;ComptageOiseauxEaux;;;ComptageOiseauxEaux;4d11a3f1-648f-4a2b-a98d-0c5d982e5fba;51;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;Ne sait pas;NSP;;Vu;Non renseigné;Non renseigné;Non renseigné;Inconnu;Inconnu;;Inconnu;Non renseigné;Ne Sait Pas;Ne sait pas;Non sensible - Diffusion précise;Présent;Non;Ne Sait Pas;Géoréférencement;Examen visuel à distance;Inconnu;;;4229dd62-2c91-4b09-9022-79737851a2f3;;25/10/2024 08:54;21/01/2025 17:31;{'RELV_NOM': 'ComptageOiseauxEaux'}
326430;16/08/2023;16/08/2023;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;1;;0;0;;;Rondeau/Cornet;;Agde;POINT(3.5056181 43.320295);3.5056181;43.320295;GB7;;;;En attente de validation;;ComptageOiseauxEaux;;;ComptageOiseauxEaux;4d11a3f1-648f-4a2b-a98d-0c5d982e5fba;51;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;Ne sait pas;NSP;;Vu;Non renseigné;Non renseigné;Non renseigné;Inconnu;Inconnu;;Inconnu;Non renseigné;Ne Sait Pas;Ne sait pas;Non sensible - Diffusion précise;Présent;Non;Ne Sait Pas;Géoréférencement;Examen visuel à distance;Inconnu;;;015f34e1-df72-406e-ab53-4b58852cdfc2;;25/10/2024 08:54;21/01/2025 17:31;{'RELV_NOM': 'ComptageOiseauxEaux'}
326641;14/09/2023;14/09/2023;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;4;;0;0;;;Rondeau/Cornet;;Agde;POINT(3.5173487 43.3291641);3.5173487;43.3291641;GB1;;;;En attente de validation;;ComptageOiseauxEaux;;;ComptageOiseauxEaux;4d11a3f1-648f-4a2b-a98d-0c5d982e5fba;51;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;Ne sait pas;NSP;;Vu;Non renseigné;Non renseigné;Non renseigné;Inconnu;Inconnu;;Inconnu;Non renseigné;Ne Sait Pas;Ne sait pas;Non sensible - Diffusion précise;Présent;Non;Ne Sait Pas;Géoréférencement;Examen visuel à distance;Inconnu;;;a5dd0b34-bb2e-4bbb-b5ad-d9c0e9cb1ff3;;25/10/2024 08:54;21/01/2025 17:31;{'RELV_NOM': 'ComptageOiseauxEaux'}
326642;14/09/2023;14/09/2023;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;5;;0;0;;;Rondeau/Cornet;;Agde;POINT(3.5139239 43.3182299);3.5139239;43.3182299;GB5;;;;En attente de validation;;ComptageOiseauxEaux;;;ComptageOiseauxEaux;4d11a3f1-648f-4a2b-a98d-0c5d982e5fba;51;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;Ne sait pas;NSP;;Vu;Non renseigné;Non renseigné;Non renseigné;Inconnu;Inconnu;;Inconnu;Non renseigné;Ne Sait Pas;Ne sait pas;Non sensible - Diffusion précise;Présent;Non;Ne Sait Pas;Géoréférencement;Examen visuel à distance;Inconnu;;;a05f473d-e769-4f8c-b5d6-b199f3cd314f;;25/10/2024 08:54;21/01/2025 17:31;{'RELV_NOM': 'ComptageOiseauxEaux'}
326643;14/09/2023;14/09/2023;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;2;;0;0;;;Rondeau/Cornet;;Agde;POINT(3.517852 43.316711);3.517852;43.316711;BaieKoch;;;;En attente de validation;;ComptageOiseauxEaux;;;ComptageOiseauxEaux;4d11a3f1-648f-4a2b-a98d-0c5d982e5fba;51;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;Ne sait pas;NSP;;Vu;Non renseigné;Non renseigné;Non renseigné;Inconnu;Inconnu;;Inconnu;Non renseigné;Ne Sait Pas;Ne sait pas;Non sensible - Diffusion précise;Présent;Non;Ne Sait Pas;Géoréférencement;Examen visuel à distance;Inconnu;;;3d1e4786-0238-4140-b927-d6a4c7db9c0a;;25/10/2024 08:54;21/01/2025 17:31;{'RELV_NOM': 'ComptageOiseauxEaux'}
326817;27/09/2023;27/09/2023;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;5;;0;0;;;Rondeau/Cornet;;Agde;POINT(3.5173487 43.3291641);3.5173487;43.3291641;GB1;;;;En attente de validation;;ComptageBattue;;;ComptageOiseauxEaux;4d11a3f1-648f-4a2b-a98d-0c5d982e5fba;51;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;Ne sait pas;NSP;;Vu;Non renseigné;Non renseigné;Non renseigné;Inconnu;Inconnu;;Inconnu;Non renseigné;Ne Sait Pas;Ne sait pas;Non sensible - Diffusion précise;Présent;Non;Ne Sait Pas;Géoréférencement;Examen visuel à distance;Inconnu;;;7ae2bd9d-fc96-4917-966a-6e603c7108f8;;25/10/2024 08:54;21/01/2025 17:31;{'RELV_NOM': 'ComptageBattue'}
326818;27/09/2023;27/09/2023;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;3;;0;0;;;Rondeau/Cornet;;Agde;POINT(3.5139239 43.3182299);3.5139239;43.3182299;GB5;;;;En attente de validation;;ComptageBattue;;;ComptageOiseauxEaux;4d11a3f1-648f-4a2b-a98d-0c5d982e5fba;51;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;Ne sait pas;NSP;;Vu;Non renseigné;Non renseigné;Non renseigné;Inconnu;Inconnu;;Inconnu;Non renseigné;Ne Sait Pas;Ne sait pas;Non sensible - Diffusion précise;Présent;Non;Ne Sait Pas;Géoréférencement;Examen visuel à distance;Inconnu;;;c16eb9ac-8865-4aa2-97e2-6aa6a39235b0;;25/10/2024 08:54;21/01/2025 17:31;{'RELV_NOM': 'ComptageBattue'}
326819;27/09/2023;27/09/2023;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;1;;0;0;;;Rondeau/Cornet;;Agde;POINT(3.517852 43.316711);3.517852;43.316711;BaieKoch;;;;En attente de validation;;ComptageBattue;;;ComptageOiseauxEaux;4d11a3f1-648f-4a2b-a98d-0c5d982e5fba;51;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;Ne sait pas;NSP;;Vu;Non renseigné;Non renseigné;Non renseigné;Inconnu;Inconnu;;Inconnu;Non renseigné;Ne Sait Pas;Ne sait pas;Non sensible - Diffusion précise;Présent;Non;Ne Sait Pas;Géoréférencement;Examen visuel à distance;Inconnu;;;fe68cf46-0d6c-43df-a36f-67ac7ad110cb;;25/10/2024 08:54;21/01/2025 17:31;{'RELV_NOM': 'ComptageBattue'}
326820;27/09/2023;27/09/2023;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;3;;2;2;;;Rondeau/Cornet;;Agde;POINT(3.514073 43.3150583);3.514073;43.3150583;BassinGB5;;;;En attente de validation;;ComptageBattue;;;ComptageOiseauxEaux;4d11a3f1-648f-4a2b-a98d-0c5d982e5fba;51;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;Ne sait pas;NSP;;Vu;Non renseigné;Non renseigné;Non renseigné;Inconnu;Inconnu;;Inconnu;Non renseigné;Ne Sait Pas;Ne sait pas;Non sensible - Diffusion précise;Présent;Non;Ne Sait Pas;Géoréférencement;Examen visuel à distance;Inconnu;;;68fe17dc-7556-4e47-8502-dffde58bcf87;;25/10/2024 08:54;21/01/2025 17:31;{'RELV_NOM': 'ComptageBattue'}
326984;29/09/2023;29/09/2023;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;1;;0;0;;;Rondeau/Cornet;;Agde;POINT(3.5173487 43.3291641);3.5173487;43.3291641;GB1;;;;En attente de validation;;ComptageBattue;;;ComptageOiseauxEaux;4d11a3f1-648f-4a2b-a98d-0c5d982e5fba;51;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;Ne sait pas;NSP;;Vu;Non renseigné;Non renseigné;Non renseigné;Inconnu;Inconnu;;Inconnu;Non renseigné;Ne Sait Pas;Ne sait pas;Non sensible - Diffusion précise;Présent;Non;Ne Sait Pas;Géoréférencement;Examen visuel à distance;Inconnu;;;ef4b2316-5f82-4077-97fb-70571eb97513;;25/10/2024 08:54;21/01/2025 17:31;{'RELV_NOM': 'ComptageBattue'}
326985;29/09/2023;29/09/2023;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;1;;1;1;;;Rondeau/Cornet;;Agde;POINT(3.5157934 43.3249836);3.5157934;43.3249836;GB4;;;;En attente de validation;;ComptageBattue;;;ComptageOiseauxEaux;4d11a3f1-648f-4a2b-a98d-0c5d982e5fba;51;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;Ne sait pas;NSP;;Vu;Non renseigné;Non renseigné;Non renseigné;Inconnu;Inconnu;;Inconnu;Non renseigné;Ne Sait Pas;Ne sait pas;Non sensible - Diffusion précise;Présent;Non;Ne Sait Pas;Géoréférencement;Examen visuel à distance;Inconnu;;;d67e39cf-2561-4019-b92c-a2daf7cec323;;25/10/2024 08:54;21/01/2025 17:31;{'RELV_NOM': 'ComptageBattue'}
326986;29/09/2023;29/09/2023;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;1;;0;0;;;Rondeau/Cornet;;Agde;POINT(3.5139239 43.3182299);3.5139239;43.3182299;GB5;;;;En attente de validation;;ComptageBattue;;;ComptageOiseauxEaux;4d11a3f1-648f-4a2b-a98d-0c5d982e5fba;51;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;Ne sait pas;NSP;;Vu;Non renseigné;Non renseigné;Non renseigné;Inconnu;Inconnu;;Inconnu;Non renseigné;Ne Sait Pas;Ne sait pas;Non sensible - Diffusion précise;Présent;Non;Ne Sait Pas;Géoréférencement;Examen visuel à distance;Inconnu;;;2e4d65a6-fd55-4f49-b1fc-05a536a37bb8;;25/10/2024 08:54;21/01/2025 17:31;{'RELV_NOM': 'ComptageBattue'}
326987;29/09/2023;29/09/2023;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;1;;0;0;;;Rondeau/Cornet;;Agde;POINT(3.5056181 43.320295);3.5056181;43.320295;GB7;;;;En attente de validation;;ComptageBattue;;;ComptageOiseauxEaux;4d11a3f1-648f-4a2b-a98d-0c5d982e5fba;51;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;Ne sait pas;NSP;;Vu;Non renseigné;Non renseigné;Non renseigné;Inconnu;Inconnu;;Inconnu;Non renseigné;Ne Sait Pas;Ne sait pas;Non sensible - Diffusion précise;Présent;Non;Ne Sait Pas;Géoréférencement;Examen visuel à distance;Inconnu;;;50130f3f-1d54-482b-a9e1-c0e45b7ed897;;25/10/2024 08:54;21/01/2025 17:31;{'RELV_NOM': 'ComptageBattue'}
327149;05/10/2023;05/10/2023;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;2;;0;0;;;Rondeau/Cornet;;Agde;POINT(3.5173487 43.3291641);3.5173487;43.3291641;GB1;;;;En attente de validation;;ComptageBattue;;;ComptageOiseauxEaux;4d11a3f1-648f-4a2b-a98d-0c5d982e5fba;51;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;Ne sait pas;NSP;;Vu;Non renseigné;Non renseigné;Non renseigné;Inconnu;Inconnu;;Inconnu;Non renseigné;Ne Sait Pas;Ne sait pas;Non sensible - Diffusion précise;Présent;Non;Ne Sait Pas;Géoréférencement;Examen visuel à distance;Inconnu;;;6f6f48c9-c748-4099-ba52-02835f888cc8;;25/10/2024 08:54;21/01/2025 17:31;{'RELV_NOM': 'ComptageBattue'}
327150;05/10/2023;05/10/2023;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;2;;0;0;;;Rondeau/Cornet;;Agde;POINT(3.5139239 43.3182299);3.5139239;43.3182299;GB5;;;;En attente de validation;;ComptageBattue;;;ComptageOiseauxEaux;4d11a3f1-648f-4a2b-a98d-0c5d982e5fba;51;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;Ne sait pas;NSP;;Vu;Non renseigné;Non renseigné;Non renseigné;Inconnu;Inconnu;;Inconnu;Non renseigné;Ne Sait Pas;Ne sait pas;Non sensible - Diffusion précise;Présent;Non;Ne Sait Pas;Géoréférencement;Examen visuel à distance;Inconnu;;;d0983c5b-e4df-4162-8a7d-f968e7a6c213;;25/10/2024 08:54;21/01/2025 17:31;{'RELV_NOM': 'ComptageBattue'}
327151;05/10/2023;05/10/2023;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;3;;0;0;;;Rondeau/Cornet;;Agde;POINT(3.517852 43.316711);3.517852;43.316711;BaieKoch;;;;En attente de validation;;ComptageBattue;;;ComptageOiseauxEaux;4d11a3f1-648f-4a2b-a98d-0c5d982e5fba;51;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;Ne sait pas;NSP;;Vu;Non renseigné;Non renseigné;Non renseigné;Inconnu;Inconnu;;Inconnu;Non renseigné;Ne Sait Pas;Ne sait pas;Non sensible - Diffusion précise;Présent;Non;Ne Sait Pas;Géoréférencement;Examen visuel à distance;Inconnu;;;3741b91d-9cce-49ba-87d5-fb039f4a24b4;;25/10/2024 08:54;21/01/2025 17:31;{'RELV_NOM': 'ComptageBattue'}
327152;05/10/2023;05/10/2023;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;1;;0;0;;;Rondeau/Cornet;;Agde;POINT(3.5056181 43.320295);3.5056181;43.320295;GB7;;;;En attente de validation;;ComptageBattue;;;ComptageOiseauxEaux;4d11a3f1-648f-4a2b-a98d-0c5d982e5fba;51;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;Ne sait pas;NSP;;Vu;Non renseigné;Non renseigné;Non renseigné;Inconnu;Inconnu;;Inconnu;Non renseigné;Ne Sait Pas;Ne sait pas;Non sensible - Diffusion précise;Présent;Non;Ne Sait Pas;Géoréférencement;Examen visuel à distance;Inconnu;;;e2373a09-17df-4154-9dac-b06649f393fa;;25/10/2024 08:54;21/01/2025 17:31;{'RELV_NOM': 'ComptageBattue'}
327322;16/10/2023;16/10/2023;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;3;;0;0;;;Rondeau/Cornet;;Agde;POINT(3.520011 43.3206593);3.520011;43.3206593;GB3;;;;En attente de validation;;ComptageOiseauxEaux;;;ComptageOiseauxEaux;4d11a3f1-648f-4a2b-a98d-0c5d982e5fba;51;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;Ne sait pas;NSP;;Vu;Non renseigné;Non renseigné;Non renseigné;Inconnu;Inconnu;;Inconnu;Non renseigné;Ne Sait Pas;Ne sait pas;Non sensible - Diffusion précise;Présent;Non;Ne Sait Pas;Géoréférencement;Examen visuel à distance;Inconnu;;;0bcd44b8-a210-400d-9b45-41811ac50fde;;25/10/2024 08:54;21/01/2025 17:31;{'RELV_NOM': 'ComptageOiseauxEaux'}
327323;16/10/2023;16/10/2023;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;2;;0;0;;;Rondeau/Cornet;;Agde;POINT(3.5139239 43.3182299);3.5139239;43.3182299;GB5;;;;En attente de validation;;ComptageOiseauxEaux;;;ComptageOiseauxEaux;4d11a3f1-648f-4a2b-a98d-0c5d982e5fba;51;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;Ne sait pas;NSP;;Vu;Non renseigné;Non renseigné;Non renseigné;Inconnu;Inconnu;;Inconnu;Non renseigné;Ne Sait Pas;Ne sait pas;Non sensible - Diffusion précise;Présent;Non;Ne Sait Pas;Géoréférencement;Examen visuel à distance;Inconnu;;;b75a284e-1b03-448b-9ff5-7a1b82e85c94;;25/10/2024 08:54;21/01/2025 17:31;{'RELV_NOM': 'ComptageOiseauxEaux'}
327324;16/10/2023;16/10/2023;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;2;;0;0;;;Rondeau/Cornet;;Agde;POINT(3.517852 43.316711);3.517852;43.316711;BaieKoch;;;;En attente de validation;;ComptageOiseauxEaux;;;ComptageOiseauxEaux;4d11a3f1-648f-4a2b-a98d-0c5d982e5fba;51;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;Ne sait pas;NSP;;Vu;Non renseigné;Non renseigné;Non renseigné;Inconnu;Inconnu;;Inconnu;Non renseigné;Ne Sait Pas;Ne sait pas;Non sensible - Diffusion précise;Présent;Non;Ne Sait Pas;Géoréférencement;Examen visuel à distance;Inconnu;;;217a3145-b128-4868-aa4e-875bee8b1a64;;25/10/2024 08:54;21/01/2025 17:31;{'RELV_NOM': 'ComptageOiseauxEaux'}
327325;16/10/2023;16/10/2023;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;1;;0;0;;;Rondeau/Cornet;;Agde;POINT(3.5056181 43.320295);3.5056181;43.320295;GB7;;;;En attente de validation;;ComptageOiseauxEaux;;;ComptageOiseauxEaux;4d11a3f1-648f-4a2b-a98d-0c5d982e5fba;51;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;Ne sait pas;NSP;;Vu;Non renseigné;Non renseigné;Non renseigné;Inconnu;Inconnu;;Inconnu;Non renseigné;Ne Sait Pas;Ne sait pas;Non sensible - Diffusion précise;Présent;Non;Ne Sait Pas;Géoréférencement;Examen visuel à distance;Inconnu;;;41ffd05d-7432-40d2-b028-6254b484e38c;;25/10/2024 08:54;21/01/2025 17:31;{'RELV_NOM': 'ComptageOiseauxEaux'}
